id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
895,843113.575383,82.85000000614673,3029,3030,0.22177529454037515,0.329052441996275,nan,0.5705532283501259,pupil,50.35321576961511,-35.14482132206926,331.0099786885671,843113.575383 843113.5654109999 843113.5546764999 843113.551144 843113.5401079999 843113.524742 843113.512974 843113.487286 843113.585622 843113.610703 843113.6146344999 843113.628347 843113.635247 843113.643009 843113.6526015 843113.658233
896,843113.795993,212.00399985536933,3032,3034,0.5180505291409717,0.42947581321141554,0.7771533456300229,0.9911840400312042,pupil,1.7128500400305118,20.3056052673868,432.2213497055562,843113.795993 843113.8030864999 843113.8055555 843113.8139845 843113.8177805 843113.8284755 843113.8364905 843113.8444425 843113.8527015 843113.8614155 843113.8675995 843113.8797495 843113.8839614999 843113.8867019999 843113.8931219999 843113.908538 843113.9127795 843113.9229195 843113.9301795 843113.9341555 843113.939552 843113.951845 843113.957705 843113.970094 843113.9737845 843113.98087 843113.9913659999 843113.9945789999 843114.0079969999
897,843114.0510099999,216.393000097014,3035,3037,0.6477692140773923,0.30369639542166094,1.3020990355348068,0.9473908152932078,pupil,86.07012538599416,67.55227721422585,409.1990258876973,843114.0510099999 843114.072825 843114.073602 843114.077161 843114.088099 843114.0967234999 843114.1039485 843114.1080485 843114.114722 843114.12464 843114.126694 843114.1331045 843114.141791 843114.145975 843114.156397 843114.165924 843114.1707319999 843114.1800665 843114.1848744999 843114.1932105001 843114.1988085001 843114.210049 843114.2202565 843114.227377 843114.2315735 843114.237309 843114.2431485 843114.2488035 843114.2592735 843114.267403
898,843114.2730030001,142.92699983343482,3038,3039,0.7045859878108293,0.2927979300201852,0.9145724171289009,0.9976323780667284,pupil,119.32447177786955,69.69802495558801,389.7683657239007,843114.2730030001 843114.2794965 843114.28852 843114.2987454999 843114.3036675 843114.310852 843114.3167695 843114.3194444999 843114.3281129999 843114.333352 843114.3400864999 843114.3434365 843114.350225 843114.358168 843114.3625935 843114.36982 843114.3790015001 843114.385921 843114.4016575001 843114.4073399999 843114.4159299999
899,843114.49697,219.41250003874302,3041,3044,0.5574933650165237,0.2684351060080359,0.5222387113795478,0.9819679035112296,pupil,29.071456265643654,86.49494206890014,442.3245109555987,843114.49697 843114.5073589999 843114.518074 843114.527154 843114.5333265 843114.5433885 843114.555588 843114.5604625 843114.5683515 843114.574574 843114.585531 843114.592501 843114.6009215 843114.603737 843114.6098720001 843114.622414 843114.629247 843114.635749 843114.6497985 843114.6541525 843114.6598459999 843114.666861 843114.6710534999 843114.6809574999 843114.688111 843114.693903 843114.7039185 843114.7096015 843114.7163825
900,843114.725245,167.25649998988956,3044,3046,0.5140862864162882,0.28131331316741115,1.2337479229794994,0.9530150951882665,pupil,-1.0393687194218104,79.74747304736408,435.1899385315896,843114.725245 843114.7302785 843114.7352565001 843114.7397055 843114.7475759999 843114.7546860001 843114.7588825 843114.7670644999 843114.7729825 843114.7794639999 843114.7906684999 843114.797307 843114.8042265 843114.8075345 843114.8171389999 843114.8244735 843114.8289535 843114.833707 843114.838841 843114.8454525 843114.8528694999 843114.8584314999 843114.8645675001 843114.871135 843114.8756649999 843114.8819075 843114.887736 843114.8925015
901,843115.1904915,141.06350007932633,3050,3051,0.11102520968635068,0.4303231448376968,1.4742709846638735,0.8096068881716059,pupil,-212.45083232279345,15.986653770325955,266.70417706173635,843115.1904915 843115.198982 843115.2063455 843115.2094085 843115.2181835 843115.2229375 843115.23428 843115.2417939999 843115.2502484999 843115.2564955 843115.263203 843115.2668605 843115.276605 843115.2826875 843115.2878715 843115.2981090001 843115.302561 843115.30916 843115.3175235 843115.331555
902,843115.4054985,100.6195000372827,3052,3053,0.11876856066663058,0.429867589431528,1.3902488736569993,0.8360404546768274,pupil,-206.44778216147998,15.989394949887481,267.5408321454592,843115.4054985 843115.3975 843115.38795 843115.3836765001 843115.3749919999 843115.3682695 843115.3646704999 843115.3510439999 843115.3434289999 843115.4228699999 843115.4322895 843115.4375155 843115.442787 843115.4541195 843115.4581525 843115.462242 843115.4683369999 843115.4735544999 843115.481686 843115.4889475 843115.4950495 843115.498834 843115.506118
903,843115.6277289999,165.29500007163733,3055,3057,0.15077360345339333,0.4336129731367617,1.0489012037504675,0.905187503166029,pupil,-199.88264591958958,15.603085372646838,294.9515414087482,843115.6277289999 843115.6381665 843115.6456744999 843115.6561095 843115.6652754999 843115.669454 843115.6803605 843115.686076 843115.6945544999 843115.699609 843115.7068474999 843115.718244 843115.724695 843115.7308370001 843115.737029 843115.746638 843115.7559394999 843115.762304 843115.76842 843115.7799684999 843115.786951 843115.793024
904,843115.8483259999,195.20600012037903,3057,3060,0.14437019408007581,0.4026607363799992,0.7459958878535919,0.7301906140170694,pupil,-207.32936721878266,26.00188678666127,297.3382431853264,843115.8483259999 843115.860135 843115.8673894999 843115.877339 843115.881038 843115.8879115 843115.894154 843115.9076660001 843115.9149130001 843115.9236915 843115.9328310001 843115.936094 843115.9446894999 843115.9525049999 843115.968186 843115.9787859999 843115.981877 843115.98662 843115.9934725 843115.9994445 843116.0050665 843116.009509 843116.0161794999 843116.0200065 843116.0249515 843116.034648 843116.043532
905,843116.073898,81.16349996998906,3060,3062,0.12869593807469684,0.42053602619120356,1.181319295698549,0.5554801281744172,pupil,-201.81580016666427,18.464134135862714,272.0648227443861,843116.073898 843116.092513 843116.111029 843116.126631 843116.127031 843116.1338239999 843116.1400494999 843116.1474415 843116.149476 843116.1550614999
906,843116.162825,215.91200004331768,3062,3065,0.11580113268897123,0.40322372333109024,1.0987717866403566,0.6417699943497769,pupil,-202.60266645171626,23.433529571445842,258.6163775435318,843116.162825 843116.303189 843116.3201135 843116.32104 843116.32702 843116.329564 843116.336407 843116.3408285 843116.346428 843116.346474 843116.361278 843116.3692214999 843116.3755879999 843116.378737
907,843116.3836195001,135.68449998274446,3065,3067,0.10320884696865085,0.3962372702349615,1.2479054726562584,0.7941897106705567,pupil,-203.35019439618253,24.860145013168104,246.26903140357814,843116.3836195001 843116.3918765 843116.3970359999 843116.409045 843116.4125815 843116.4228355 843116.430814 843116.440629 843116.4496625 843116.459914 843116.4650035 843116.4711555 843116.4765699999 843116.48347 843116.4900405 843116.496973 843116.504648 843116.513424 843116.5193040001
908,843116.6437655,127.71899998188019,3068,3070,0.12260935179466066,0.4407327878232919,1.4299306532589693,0.6530324211681382,pupil,-215.8294984613683,13.549304653156495,284.3555879334884,843116.6437655 843116.6573109999 843116.6659245 843116.6716185 843116.687273 843116.6883960001 843116.6994205 843116.707878 843116.740368 843116.7539504999 843116.7589049999 843116.7714845
909,843116.9714045,83.48350005690008,3073,3075,0.1748406060641118,0.42720005873345446,1.4225788603251759,0.9309903404678036,pupil,-200.4334911125315,19.06395127833219,325.9935847997436,843116.9714045 843116.9796974999 843116.981955 843116.997079 843117.006379 843117.022332 843117.029001 843117.043287 843117.054888
910,843117.3098675,130.67250000312924,3079,3081,0.1895391598255822,0.42079799623966363,1.30847121448876,0.7159734177447153,pupil,-199.31022733305505,21.90555108546993,343.9189349505328,843117.3098675 843117.3190589999 843117.3248594999 843117.3297184999 843117.3490170001 843117.362294 843117.374149 843117.3871314999 843117.393749 843117.409214 843117.4150685 843117.419976 843117.44054
911,843117.529022,151.64850000292063,3082,3084,0.20049392429121887,0.39663705006436506,1.0028164637798775,0.6805025511148748,pupil,-186.43545306008062,29.566075897705645,336.0182132971336,843117.529022 843117.5189055 843117.513523 843117.5113095 843117.503273 843117.4934319999 843117.493364 843117.4867324999 843117.4821044999 843117.4767775 843117.470524 843117.458823 843117.5437505 843117.5572605 843117.563917 843117.574485 843117.5783355001 843117.5867375 843117.5910755 843117.597599 843117.602494 843117.602789 843117.6689255 843117.674346 843117.6806705
912,843117.7076905,203.02999997511506,3085,3088,0.19727377748949523,0.43683004697205435,1.127895792850078,0.704552820875412,pupil,-186.31906045843948,15.521316208618716,332.2440857873914,843117.7076905 843117.704085 843117.7017415001 843117.693489 843117.690185 843117.688968 843117.753574 843117.7602695 843117.766478 843117.773366 843117.779168 843117.786199 843117.792666 843117.8007334999 843117.8050075 843117.822575 843117.8328005 843117.8411785 843117.8501124999 843117.854681 843117.8632215 843117.867881 843117.884794 843117.9107204999
913,843117.9260385,218.71100005228072,3088,3091,0.19361067147833208,0.46551413810162146,1.2292660515338685,0.6791764352694432,pupil,-185.43152501918894,5.6967943437533535,326.09396333684333,843117.9260385 843117.922099 843117.9212815 843117.929107 843117.931462 843117.935936 843117.941664 843117.9451555 843117.952302 843117.971499 843117.9764705 843117.9858285 843117.994784 843118.0015915 843118.0137475 843118.019216 843118.0266805 843118.036411 843118.039722 843118.045671 843118.0511775 843118.0722455 843118.076591 843118.0778275 843118.0876549999 843118.0976245 843118.108189 843118.113045 843118.1193875 843118.121226 843118.1320855 843118.1359045 843118.1447495001
914,843118.2710170001,79.16149985976517,3093,3094,0.18474866361739883,0.42488205197549983,1.101844756691703,0.7711681351624727,pupil,-186.8484156676685,18.951546456071195,316.3096370889086,843118.2710170001 843118.2767155 843118.2807745 843118.2879915 843118.2949524999 843118.30701 843118.3106269999 843118.317499 843118.323801 843118.331033 843118.3445550001 843118.3501784999
915,843118.629567,74.13299998734146,3099,3100,0.15292348676297338,0.45198707075986183,1.4760822370722102,0.5195480843547242,pupil,-193.14171540094506,9.55491159035207,287.7521710242914,843118.629567 843118.6520059999 843118.677242 843118.687443 843118.6929319999 843118.697763 843118.69878 843118.7037
916,843118.7115505,212.76549994945526,3100,3103,0.16454924495378576,0.46300180647938427,1.292352139834744,0.6652381234985183,pupil,-195.79653790808578,6.434916018850851,305.87270407359324,843118.7115505 843118.8493989999 843118.8641494999 843118.864465 843118.8689945 843118.8730655 843118.8802964999 843118.8859155 843118.889828 843118.8915355 843118.8958115 843118.9007689999 843118.906949 843118.912425 843118.919065 843118.924316
917,843118.988317,214.99450004193932,3104,3107,0.17768752751404931,0.5080741273106043,1.3730713751159085,0.7256652503392881,pupil,-191.8558768748147,-8.361945830407569,316.1061896509127,843118.988317 843118.9936279999 843118.998319 843119.003793 843119.0184239999 843119.027888 843119.037954 843119.045452 843119.0602739999 843119.0718695 843119.0763725 843119.081726 843119.0882365 843119.090748 843119.0935525 843119.101884 843119.1117575 843119.120022 843119.1316535 843119.1431405 843119.1512664999 843119.1577375 843119.167592 843119.174333 843119.1809884999 843119.1894385 843119.1928900001 843119.2033115
918,843119.3759049999,133.7685000617057,3110,3112,0.19717692170254525,0.47377110921819815,1.393627207897211,0.6916646600701364,pupil,-186.62657633935314,3.0115059006390457,333.1545083479562,843119.3759049999 843119.382625 843119.3895075 843119.3957229999 843119.401169 843119.419865 843119.423315 843119.436581 843119.4474075 843119.4650869999 843119.472433 843119.476397 843119.4846325 843119.4910835 843119.4966744999 843119.5096735
919,843119.603198,217.1610000077635,3113,3117,0.18924622254575804,0.5114816075582376,1.188471515935995,0.6087054811093732,pupil,-190.4645482578105,-10.08368469380929,328.745506169227,843119.603198 843119.620791 843119.64539 843119.669875 843119.6801229999 843119.6863635001 843119.6871699999 843119.690656 843119.694098 843119.6983020001 843119.705998 843119.7076574999 843119.7229325001 843119.724752 843119.7285760001 843119.732822 843119.7431405 843119.7527725 843119.7620079999 843119.7838925 843119.7895835 843119.792934 843119.7992964999 843119.8057840001 843119.820359
920,843119.8304635,212.92100008577108,3117,3120,0.17917545406318028,0.507626155398466,1.2347252953433572,0.6403048913818652,pupil,-194.34377026708242,-8.593248228105907,322.0481574467649,843119.8304635 843119.835071 843119.83775 843119.84283 843119.8549245 843119.8640515 843119.873078 843119.896587 843119.913893 843119.925667 843119.945115 843119.9597209999 843119.974128 843119.975077 843119.9850865 843119.9903134999 843119.9967809999 843119.999565 843120.0022305 843120.0094155 843120.0172824999 843120.021614 843120.0233085 843120.029664 843120.0356749999 843120.0433845001
921,843120.347016,144.7829999960959,3125,3127,0.1307042489869674,0.5662262706898489,1.038587583869845,0.7449613318976809,pupil,-205.44808971931667,-26.070457654690934,278.722814851084,843120.347016 843120.361503 843120.365619 843120.371234 843120.3784574999 843120.3867375 843120.3911705 843120.401463 843120.4100629999 843120.4196019999 843120.4292474999 843120.439256 843120.4488115 843120.4609085 843120.46572 843120.4736830001 843120.4827185001 843120.491799
922,843120.5777815001,82.13249989785254,3128,3129,0.13680929457170754,0.5574619080796921,0.3622939441132144,0.7643082078810917,pupil,-218.37201736117092,-25.16958988603637,304.11127104233196,843120.5777815001 843120.5816895 843120.5861255 843120.5921875 843120.6013855 843120.6041369999 843120.6076400001 843120.6182615 843120.6293955 843120.6379735 843120.6481725 843120.656171 843120.659914
923,843120.773128,97.19500003848225,3130,3132,-16.718246549022105,18.329454735708534,nan,0.22663591943380507,pupil,103.93787971658473,111.46992637930379,115.9752591137413,843120.773128 843120.755136 843120.73782 843120.720272 843120.703639 843120.69643 843120.673928 843120.667887 843120.800496 843120.821537 843120.844294 843120.860904 843120.870323
924,843120.992718,93.91499997582287,3134,3136,-39.63507792248533,40.22529369412517,nan,0.16668066924940053,pupil,157.90331689639834,121.66964426029442,112.44658085665804,843120.992718 843120.985298 843120.96832 843120.950142 843120.935159 843120.921211 843120.9093139999 843120.884321 843121.010305 843121.0146234999 843121.0224189999 843121.037267 843121.057428 843121.0726995 843121.0866329999
925,843121.7650509999,140.89200005400926,3145,3147,0.5855495316524192,-0.1032701938000943,4.30816630223314,0.3830791262233858,pupil,30.33644373560903,149.21859117944055,240.99796304651508,843121.7650509999 843121.769936 843121.794105 843121.813554 843121.825447 843121.849669 843121.8609869999 843121.875338 843121.8897449999 843121.905943
926,843122.084651,78.26300000306219,3150,3151,0.7267409633773774,-0.05009264906979235,0.8313813623843821,0.12465970419107711,pupil,89.12814278251027,131.53040379504654,226.64206097978067,843122.084651 843122.106222 843122.1176519999 843122.12934 843122.1395619999 843122.149993 843122.162914
927,843122.295673,78.59099993947893,3154,3155,-0.8351319741060945,-0.41034821645413755,nan,0.0,pupil,-40.3691633895625,15.606869095989058,-19.77216894722404,843122.295673 843122.274641 843122.261401 843122.253602 843122.241954 843122.228288 843122.212553 843122.199511 843122.189071 843122.177745 843122.305751 843122.327957 843122.33294 843122.345691 843122.355614 843122.365243 843122.374264
928,843122.505387,73.00299999769777,3157,3158,-0.8351319741060945,-0.41034821645413755,nan,0.0,pupil,-40.3691633895625,15.606869095989056,-19.77216894722404,843122.505387 843122.497837 843122.482417 843122.457162 843122.448752 843122.433787 843122.420714 843122.402702 843122.3896999999 843122.52088 843122.535148 843122.54495 843122.556592 843122.568688 843122.57839
929,843122.724952,81.29600004758686,3160,3161,0.6018713097098896,0.3584335910451427,nan,0.0,pupil,19.39874663665984,17.844639203996046,-13.462665830999157,843122.724952 843122.715369 843122.693564 843122.66937 843122.65239 843122.633601 843122.618649 843122.6074859999 843122.73875 843122.753069 843122.766057 843122.776643 843122.789754 843122.806248
930,843122.886666,126.34900002740324,3163,3164,0.6018713097098896,0.3584335910451428,nan,0.0,pupil,19.39874663665984,17.844639203996046,-13.462665830999157,843122.886666 843122.872611 843122.856305 843122.844956 843122.828008 843122.949005 843122.958632 843122.96824 843122.9814609999 843123.013015
931,843123.16636,75.42899996042252,3166,3168,0.5936055722270526,0.27564268003676035,nan,0.0011116500190143975,pupil,18.933967206166972,42.599362745958146,30.273414107035634,843123.16636 843123.1896169999 843123.196077 843123.210736 843123.2186959999 843123.241789
932,843123.376695,69.06799995340407,3169,3170,0.5930755625291153,0.33076245972056484,nan,0.002753806450910022,pupil,16.81179312459466,26.210340169487356,6.216146269356721,843123.376695 843123.3618589999 843123.349603 843123.341109 843123.3258529999 843123.312092 843123.2892519999 843123.269319 843123.2600049999 843123.40009 843123.409521 843123.422314 843123.428622 843123.4457629999
933,843123.588808,82.6440000673756,3172,3173,-0.8351319741060946,-0.4103482164541376,nan,0.0,pupil,-40.36916338956251,15.606869095989056,-19.77216894722404,843123.588808 843123.576957 843123.566468 843123.541206 843123.531518 843123.521241 843123.5052499999 843123.493797 843123.4832199999 843123.602224 843123.6178 843123.635607 843123.64932 843123.671452
934,843123.8097399999,87.54199999384582,3176,3177,-51.817387004845756,54.046930104713084,nan,0.2571114516522608,pupil,53.11899631570897,62.46684511421271,125.61551501728955,843123.8097399999 843123.797842 843123.7759829999 843123.751359 843123.736914 843123.70954 843123.686833 843123.820993 843123.839095 843123.846269 843123.877508 843123.8776885 843123.8972819999
935,843123.9206554999,187.95600009616464,3177,3180,0.484712816068574,0.5234513802626818,1.3501353526555613,0.9935847256479923,pupil,-24.58956074824323,-19.388492734680813,516.7736898696329,843123.9206554999 843124.0343780001 843124.0475365 843124.0516019999 843124.0584819999 843124.0646045 843124.0678985 843124.0787495 843124.0880115 843124.091786 843124.100912 843124.1086115
936,843124.1460625,128.54499998502433,3180,3181,0.46348428841283884,0.5462049569811213,1.3382562680459464,0.9819864060519257,pupil,-41.32409905836437,-29.761774414669837,512.5315348044811,843124.1460625 843124.158773 843124.16543 843124.1725355 843124.1812 843124.1917514999 843124.1992035 843124.2084845 843124.2121949999 843124.2227415 843124.2260855 843124.23347 843124.2396825 843124.2432665001 843124.251022 843124.2573919999 843124.265251 843124.2746075
937,843124.369553,131.92900002468377,3182,3184,0.5618169045894436,0.4029882527186153,1.414180214991373,0.98374135636098,pupil,33.341657880064346,33.09921673662669,465.22808041530686,843124.369553 843124.3763494999 843124.3818895 843124.3843115 843124.3967985001 843124.4011175 843124.41024 843124.4182485 843124.4457139999 843124.4564705 843124.4633475 843124.478335 843124.4820905 843124.4886705 843124.491788 843124.501482
938,843124.582066,109.93649996817112,3185,3186,0.5760789337478678,0.36442279480731904,1.289775068206903,0.9645060886636556,pupil,42.61423504759105,48.260332675854215,452.46984802141554,843124.582066 843124.5727484999 843124.5623395 843124.556825 843124.5501765 843124.546432 843124.5400614999 843124.5307875001 843124.5039195 843124.5896665 843124.5937125 843124.6072005 843124.621447 843124.628013 843124.6357605 843124.6409565 843124.6468495 843124.6541665 843124.6606955 843124.6721099999 843124.6851240001 843124.6920024999
939,843124.796984,79.2159999255091,3188,3189,0.5307113488143318,0.0023611859885075107,nan,0.4536476548153212,pupil,43.965882387213,111.86383415303236,240.96074150874745,843124.796984 843124.789108 843124.762765 843124.7503124999 843124.74068 843124.737079 843124.72546 843124.7222354999 843124.7149799999 843124.7065205 843124.696305 843124.809191 843124.816104 843124.829482 843124.840033 843124.857193 843124.864561 843124.8761999999
