start_gx,end_gx,blink_id,end_time,end_gy,mean_gx,mean_gy,sd,duration,rms,start_time,type,start_gy,amplitude,peak_velocity,end_point
,,,623938.567347,,0.7587170499653176,0.6647932480896269,0.08544822257069526,1.5363470000447705,0.001382378667277433,623937.031,fixation,,,,
,,,623939.9675050001,,0.49854601252900854,0.6012583226640089,0.059586784882982975,1.0714815000537783,0.0018516078865377752,623938.8960235,fixation,,,,
,,,623940.5455604999,,0.5051395880829027,0.666728263316529,0.0072080647751257285,0.2427564999088645,0.0006202627948419597,623940.302804,fixation,,,,
,,,623941.4570655,,0.518007671812569,0.6945341167787438,0.012195033168843303,0.5794185000704601,0.0011224456583178385,623940.8776469999,fixation,,,,
,,,623943.3064645,,0.5132375430970372,0.6497530163713154,0.031170972687906445,1.5173200001008809,0.002615828349935008,623941.7891444999,fixation,,,,
,,,623945.185547,,0.5008400753768487,0.6506152905861023,0.016511116663669737,1.5498184999451041,0.0010331329583679267,623943.6357285001,fixation,,,,
,,,623950.4367384999,,0.5338944473301857,0.633240970546949,0.0372953490683538,4.913815499981865,0.0010764147587802935,623945.5229229999,fixation,,,,
,,,623955.086228,,0.541673662781256,0.620701675215665,0.0060765528528027085,4.31135400000494,0.000493820399812829,623950.774874,fixation,,,,
,,,623955.6651055,,0.5048179411522657,0.6298297529762088,0.00328860243758905,0.2488690000027418,0.0006271482267351776,623955.4162365,fixation,,,,
,,,623956.4970954999,,0.05625237716779536,0.4726690172499587,0.03355431705711775,0.4914904999313876,0.006309096633327644,623956.005605,fixation,,,,
,,,623957.6677085,,0.8188159280225175,0.6871135100616506,0.009403848855442744,0.17066800012253225,0.0022481884157942405,623957.4970404999,fixation,,,,
,,,623959.040357,,0.5095102749340613,0.5901945453533907,0.028362428179673434,0.6733784999232739,0.0033555038110873814,623958.3669785,fixation,,,,
,,,623960.356806,,0.4878089279028901,0.6163558471802207,0.05114905751469415,0.7271654999349266,0.0036691020631226096,623959.6296405001,fixation,,,,
,,,623960.9390060001,,0.490325585370317,0.6137481856713053,0.0196433743307022,0.23247650009579957,0.0036070702417841504,623960.7065295,fixation,,,,
,,,623962.4709844999,,0.5327274042161276,0.6207104873448737,0.028551049997790668,1.2016539999749511,0.002493759156939564,623961.2693304999,fixation,,,,
,,,623963.001575,,0.5476942030638982,0.6221325145468273,0.006038763372595038,0.17253350000828505,0.0012681476552318372,623962.8290415,fixation,,,,
,,,623965.68294,,0.543147448072739,0.6203270192481942,0.04179028453059332,2.3588844999903813,0.00217936143557237,623963.3240555,fixation,,,,
,,,623967.2779915,,0.6059214773366522,0.6550876596476153,0.010538863259764216,1.2485209999140352,0.0008449587946348723,623966.0294705001,fixation,,,,
,,,623968.1772445,,0.5393947675718481,0.6224719281206491,0.01825813527944999,0.5585255001205951,0.001499331361350822,623967.6187189999,fixation,,,,
,,,623968.5846684999,,0.5221292615938143,0.6267578719544679,0.0007896396565962603,0.05967249989043921,0.00046835997278766634,623968.524996,fixation,,,,
,,,623969.1959575,,0.8224138839162126,0.6724487635155769,0.012469492803422312,0.2864739999640733,0.0009696165630549333,623968.9094835,fixation,,,,
,,,623971.500224,,0.5620819981430333,0.5863499716038453,0.060931241085000684,1.6984724999638274,0.002078512126726583,623969.8017515,fixation,,,,
,,,623972.292907,,0.596437425821996,0.6198210703226676,0.0024085293392462587,0.45367150008678436,0.0005171050883104136,623971.8392355,fixation,,,,
,,,623973.2707755,,0.5524030244732885,0.62236450684328,0.028599997732443354,0.6421000000555068,0.0018320946653162375,623972.6286754999,fixation,,,,
,,,623974.6135150001,,0.4846572789322425,0.6348774332708668,0.011677344527457237,0.9957375001395121,0.0010446249219686473,623973.6177775,fixation,,,,
,,,623976.9117525,,0.6071271557558561,0.6382950023974385,0.13020306202136644,1.9603314999258146,0.003863600162037011,623974.9514210001,fixation,,,,
,,,623977.7075875,,0.5458618425311171,0.6260592778476525,0.016466029434479928,0.45759899995755404,0.0016395769526632168,623977.2499885,fixation,,,,
,,,623978.440542,,0.3482345472412421,0.6449315266057765,0.15915299362513355,0.3830475000431761,0.01148159242179362,623978.0574945,fixation,,,,
,,,623979.3353625,,0.09852549994810925,0.5449132210555249,0.00968396097989601,0.5483480000402778,0.0010659408397486552,623978.7870145,fixation,,,,
,,,623980.4993665,,0.8477522149199036,0.544230712539586,0.1532560795975706,0.8276730000507087,0.00915546188622999,623979.6716934999,fixation,,,,
,,,623981.6084735,,0.5419291457075358,0.628125845483469,0.06768505657870215,0.7719275000272319,0.00309905049059858,623980.836546,fixation,,,,
,,,623983.76235,,0.502740716111659,0.6764039102160472,0.150430979085476,1.5915464999852702,0.007410135962381697,623982.1708035,fixation,,,,
,,,623985.0384815,,0.5017171771542231,0.4467003867901328,0.03315784703314685,0.9258385000284761,0.003923498721738538,623984.112643,fixation,,,,
,,,623986.805022,,0.5087372290228696,0.6073707372732638,0.18971870107706987,1.381601499975659,0.00583282546180577,623985.4234205,fixation,,,,
,,,623989.3475395,,0.5538629572107789,0.5323869944755959,0.1348866492131017,2.2009184999624267,0.00702758641352826,623987.146621,fixation,,,,
,,,623990.8631505,,0.5055628775710334,0.49448485116281987,0.0381617543917295,1.5095470000524074,0.0037935471869705493,623989.3536034999,fixation,,,,
,,,623994.760207,,0.5016870651216806,0.5513960773478925,0.033342933082161616,3.538732999935746,0.0014864386654561774,623991.221474,fixation,,,,
,,,623996.976387,,0.4929386518141935,0.5051415170502274,0.0536465672043858,1.8496054999995977,0.0039841420488691505,623995.1267815,fixation,,,,
,,,623999.7351185,,0.5007754177618811,0.5538513470944751,0.0173435336430035,2.401985500007868,0.0017701753867136211,623997.333133,fixation,,,,
,,,624001.9409075,,0.4025900011803994,0.623866078104004,0.056822400405880616,1.881616499973461,0.0025945152019984986,624000.059291,fixation,,,,
,,,624003.014162,,0.5566586436958165,0.5793587499905501,0.0029766677186129436,0.5855515000876039,0.0006329063015953362,624002.4286105,fixation,,,,
,,,624004.5245425,,0.4287852474165484,0.6050826661405426,0.06931134379518594,1.1697645001113415,0.004834186830693302,624003.3547779999,fixation,,,,
,,,624005.9576544999,,0.5764704031619494,0.5867413011481194,0.05131231655735994,1.0913109999382868,0.0029537458412679934,624004.8663435,fixation,,,,
,,,624006.8584115,,0.5187430994221514,0.5742607829159667,0.013281357602243679,0.5248165000230074,0.002535119590869449,624006.333595,fixation,,,,
,,,624008.797065,,0.45293952101371676,0.6050281805922887,0.0012045749429105712,0.18165350006893277,0.0004767260495319422,624008.6154115,fixation,,,,
,,,624012.585823,,0.5054640784730777,0.5578718386670682,0.005938751142402816,3.4561919999541715,0.0005513368929884552,624009.129631,fixation,,,,
,,,624013.5722165,,0.5066362881259631,0.562925264997612,0.0017611848829407971,0.6338415000354871,0.0004891500121009701,624012.9383749999,fixation,,,,
,,,624019.034918,,0.5080232099097147,0.5620510528606633,0.007470086453968986,5.118994000018574,0.00045999255476517287,624013.915924,fixation,,,,
,,,624020.8171069999,,0.5086097550270018,0.5677176410515727,0.003057585955202759,1.4429374999599531,0.0004964084508363735,624019.3741695,fixation,,,,
,,,624022.7940265001,,0.5235013853234597,0.5787959650742918,0.0036973240868202416,1.6114350000862032,0.0004224490207821691,624021.1825915,fixation,,,,
,,,624026.149763,,0.5116197050555181,0.5780402561212149,0.002934746315043175,3.0123630000744015,0.00047429945406069347,624023.1373999999,fixation,,,,
,,,624030.287244,,0.5062042366795806,0.5835662791241136,0.007724073622393767,3.774576999945566,0.0004905639375001022,624026.5126670001,fixation,,,,
,,,624031.424051,,0.5175757154345706,0.5890065665767752,0.0005415846351034094,0.058565499959513545,0.0005209855931269772,624031.3654855001,fixation,,,,
,,,624031.8970880001,,0.5262353963254993,0.5921150901619414,0.006327013712087001,0.12901450006756932,0.0015000758342791488,624031.7680735,fixation,,,,
,,,624032.533226,,0.5232367399981043,0.5871394477475449,0.017385432730115058,0.29688850010279566,0.017919475466696033,624032.2363374999,fixation,,,,
,,,624033.780099,,0.5374936206215507,0.5648859423789817,0.0028334788962113265,0.19619849999435246,0.000515437327142024,624033.5839005,fixation,,,,
,,,624036.1663675,,0.5207874662224179,0.5680204140564137,0.023209564591480557,2.0483459999086335,0.0014081023189145066,624034.1180215001,fixation,,,,
,,,624037.222934,,0.5569697281068823,0.5744930730033875,0.01992622944666415,0.6877854999620467,0.0029385664709665215,624036.5351485,fixation,,,,
,,,624037.7558425,,0.4524424896972101,0.5581187673568929,0.004155920010893102,0.18012000003363937,0.0005944849189049783,624037.5757225,fixation,,,,
,,,624038.587466,,0.59662741399065,0.6160364531858253,0.1574941024350059,0.48023250000551343,0.00843070230557776,624038.1072335,fixation,,,,
,,,624039.6017984999,,0.47579808126789436,0.5640607421631185,0.011089395675629754,0.6729804999195039,0.0014174167236262324,624038.928818,fixation,,,,
,,,624040.6444325,,0.0857189182244889,0.4918570337936868,0.00827373160553463,0.39896999998018146,0.003880050389007308,624040.2454625,fixation,,,,
,,,624042.279291,,0.5510910032589793,0.5957359008117672,0.14205522494234354,0.9649745000060648,0.0059126898449073945,624041.3143165,fixation,,,,
,,,624042.72774,,0.4884280626955892,0.5676267452163313,0.0006513560327799431,0.11578450002707541,0.0003565427821218954,624042.6119555,fixation,,,,
,,,624043.1595904999,,0.5647793043590554,0.5813275045876523,0.0011778261156481227,0.18395949993282557,0.0005298820951414222,624042.975631,fixation,,,,
,,,624044.770213,,0.4636590231276526,0.5619884663375253,0.0046528382648280235,1.2535425000824034,0.0006185637554975189,624043.5166704999,fixation,,,,
,,,624046.4238715,,0.444972478499408,0.5504132561691853,0.010208371200580381,1.304677499923855,0.0006323769608100487,624045.119194,fixation,,,,
,,,624047.5673245001,,0.6465544042971101,0.6271831100337273,0.12447118103271829,0.7819515001028776,0.005684685168591068,624046.785373,fixation,,,,
,,,624048.3992255,,0.8500890550215469,0.39434525131259723,0.018607101123180397,0.4884859999874607,0.001486842741809922,624047.9107395,fixation,,,,
,,,624049.5513745,,0.4520243135840188,0.6314676363971229,0.029751746999164153,0.7917265000287443,0.0035239051376079536,624048.759648,fixation,,,,
,,,624050.861667,,0.4494938650026153,0.6546165410226168,0.1156471418131701,0.9789159999927506,0.002773883308413728,624049.882751,fixation,,,,
,,,624051.6842455,,0.3735348872984784,0.6058754462187388,0.021688151029887335,0.4823519999627024,0.001523439666909879,624051.2018935,fixation,,,,
,,,624052.7334775,,0.5420515107599326,0.5665367917341899,0.050285902360618626,0.6858020001091063,0.004361143660340292,624052.0476754999,fixation,,,,
,,,624054.8989865,,0.501373003961408,0.5785062597434802,0.06251969317146736,1.684722000034526,0.0034302662373674564,624053.2142645,fixation,,,,
,,,624056.9132375,,0.532340225302274,0.5878140045792811,0.020258033857586698,1.3208749999757856,0.0019074462485640267,624055.5923625,fixation,,,,
,,,624058.682205,,0.5528287604254027,0.6085873247975846,0.00691705162868668,1.4284040000056848,0.0005614641623244296,624057.253801,fixation,,,,
,,,624059.1757439999,,0.48520391634926446,0.5931676276389806,0.001813417607021555,0.13258199987467378,0.00048498440082198676,624059.043162,fixation,,,,
,,,624060.1537595,,0.5848060744790741,0.6157742177262945,0.06678111096514328,0.6368535000365227,0.004870076097884601,624059.516906,fixation,,,,
,,,624060.7996915,,0.45240262201176246,0.6093516089779907,0.018595557731896906,0.3016265000915155,0.006668749831185328,624060.4980649999,fixation,,,,
,,,624061.785657,,0.07503194035122347,0.47613081890717385,0.02127754727117157,0.676467000041157,0.004328999554765734,624061.10919,fixation,,,,
,,,624062.263543,,0.5914911345865349,0.5428966717976387,0.028214877257344315,0.12638400006107986,0.011662315054605094,624062.1371589999,fixation,,,,
,,,624063.470762,,0.863652378980684,0.3822900927356203,0.011857583339517405,0.8740934999659657,0.0016240031815432526,624062.5966685,fixation,,,,
,,,624064.5380725,,0.39668834876326414,0.5811434179933315,0.02338153692531726,0.7267065000487491,0.0037594419031490175,624063.811366,fixation,,,,
,,,624064.9478215,,0.9151607205645081,0.4373794951207651,0.004431181338487783,0.07391600008122623,0.0013009466966226936,624064.8739054999,fixation,,,,
,,,624065.5506475,,0.9055752199280411,0.4784750563291527,0.011081236857746842,0.24051999999210238,0.0011119137454316185,624065.3101275,fixation,,,,
,,,624066.2629955,,0.44599176964665155,0.5740512476291397,0.017785560785649853,0.35515850002411753,0.006465424917768556,624065.907837,fixation,,,,
,,,624067.601982,,0.7750479828363118,0.5242821553613554,0.05332208557507174,1.3264429999981076,0.0054315098652784975,624066.275539,fixation,,,,
,,,624068.889714,,0.5704958586827844,0.5699023251373471,0.12889820013239225,0.9453490000450984,0.006506764812247632,624067.944365,fixation,,,,
,,,624069.626575,,0.48908135821121884,0.6028001398498193,0.011291717929022196,0.3919445000356063,0.000697002750033271,624069.2346305,fixation,,,,
,,,624070.0906664999,,0.5303388020463147,0.6110725685939002,0.0013628997079306782,0.12695449986495078,0.0005998829455304808,624069.963712,fixation,,,,
,,,624071.1547824999,,0.42777014290815074,0.41248749703665966,0.033087188107229985,0.4006684999912977,0.003158203705175724,624070.7541139999,fixation,,,,
,,,624071.5839555,,0.4549657405279019,0.6211920189913581,0.0038536218197253442,0.09197950013913214,0.0007875776764612141,624071.4919759999,fixation,,,,
,,,624072.0004125,,0.42143329496499793,0.6335249823762451,0.0010064317327857053,0.07896199997048825,0.0004609827447257821,624071.9214505,fixation,,,,
,,,624072.969814,,0.6121198949267078,0.6209620782955997,0.14420542462890543,0.597364499932155,0.008449846028993662,624072.3724495,fixation,,,,
,,,624074.2542125001,,0.4963722882076586,0.5433783000001714,0.056517776751024665,0.9362355000339448,0.00341541568051786,624073.317977,fixation,,,,
,,,624074.789151,,0.27727225608935024,0.6448094761727741,0.019735092663573726,0.20327100006397814,0.007863143890191281,624074.5858799999,fixation,,,,
,,,624075.976561,,0.5173158338736081,0.5371001066718156,0.04096303332800341,1.1805399999720976,0.004403240343779268,624074.796021,fixation,,,,
,,,624076.489571,,0.5117268132108003,0.5468329836308776,0.0015559993843868667,0.15005649998784065,0.000670307234409847,624076.3395145,fixation,,,,
,,,624078.0800325,,0.6664978328764924,0.6125871093392807,0.1684105359679925,1.2390274999197572,0.005564629329672703,624076.841005,fixation,,,,
,,,624079.289144,,0.5500015747729985,0.5416837230706373,0.04305491752437438,0.8629014999605715,0.0032699430536461027,624078.4262425001,fixation,,,,
,,,624080.3114735,,0.45556374855591486,0.5628675839411926,0.04462743513190694,0.6563669999595731,0.0049293686914631245,624079.6551065,fixation,,,,
,,,624081.0311745,,0.5219435029909452,0.5474230560013813,0.04331072927471092,0.3876709999749437,0.004408037869564625,624080.6435035,fixation,,,,
,,,624084.139978,,0.5688213288577552,0.5560358623571319,0.0839151117723553,1.735552999889478,0.00450371836911127,624082.4044250001,fixation,,,,
,,,624085.1423925,,0.8205521849926418,0.6685638806292659,0.0019328947711859936,0.30929699994158,0.0005533366196253856,624084.8330955,fixation,,,,
,,,624086.265665,,0.3248981108219803,0.5271664761872239,0.16654262567886796,0.6167569999815896,0.01385120903375019,624085.648908,fixation,,,,
,,,624086.6938594999,,0.49993709818377274,0.5358345493197524,0.01350943739006355,0.1488414998166263,0.0060733410113852256,624086.5450180001,fixation,,,,
,,,624088.0824555,,0.5498353244175943,0.5428766937035887,0.06322696722946844,1.0349360001273453,0.005307402785784842,624087.0475194999,fixation,,,,
,,,624088.9707995,,0.604950994930506,0.5855566151719072,0.010118934083343602,0.5458885000552982,0.0006343555170915219,624088.424911,fixation,,,,
,,,624090.0677285,,0.3951025701888553,0.5800534780508414,0.06322486554204135,0.7467709999764338,0.0053512999148268145,624089.3209575,fixation,,,,
,,,624091.424561,,0.35648030565641703,0.43893830436856224,0.09040084315643782,0.9841444999910891,0.006415135417793544,624090.4404165,fixation,,,,
,,,624092.6588514999,,0.6776069012113989,0.5701689409875172,0.1105390277574023,0.8840284999459982,0.005800169005573199,624091.774823,fixation,,,,
,,,624094.3028305001,,0.5910518084177009,0.546347071994962,0.08400529350475804,1.3002335000783205,0.004331205303808418,624093.002597,fixation,,,,
,,,624094.8341585,,0.8075538484975645,0.39696699241736577,0.012493482485486098,0.16948099993169308,0.001814286432588642,624094.6646775,fixation,,,,
,,,624095.7221835,,0.10868704589831911,0.4841848332093496,0.03695803913488269,0.5188430000562221,0.007196557506122338,624095.2033404999,fixation,,,,
,,,624098.5477905,,0.504154725105006,0.5870848868438506,0.04537499128922884,2.486608999897726,0.002782742602578784,624096.0611815001,fixation,,,,
,,,624100.1002674999,,0.5018637995167801,0.5883381522818772,0.019136244888252274,1.2095414998475462,0.0013496456729351093,624098.8907260001,fixation,,,,
,,,624101.087387,,0.4794509987926489,0.5551367417919182,0.010872191266460501,0.6516100000590086,0.0010801646929629583,624100.4357769999,fixation,,,,
,,,624102.0956915,,0.4985880688838128,0.5878141875980161,0.07744504062929276,0.6542914999881759,0.004796596539838001,624101.4414,fixation,,,,
,,,624103.0058235,,0.4797977277108794,0.585396332656109,0.019328970108578657,0.5650420000310987,0.0017790576503754648,624102.4407815,fixation,,,,
,,,624104.4373165,,0.5053245676828585,0.469845107730157,0.06568412728396197,1.0668900000164285,0.0034728309004666605,624103.3704265,fixation,,,,
,,,624106.2667995,,0.46382642429271714,0.5904285467465293,0.028399475686747125,1.2323455000296235,0.0014874817544826213,624105.034454,fixation,,,,
,,,624108.6255315,,0.40830821417429247,0.6009641232103073,0.008542505093807768,2.0262690000236034,0.0009213740176634428,624106.5992625,fixation,,,,
,,,624110.5111255,,0.5422775985715927,0.5680949018693802,0.059754023803537115,1.5429850000655279,0.004775395581042068,624108.9681404999,fixation,,,,
,,,624112.107724,,0.4190273828425087,0.6731628057711244,0.025945434480767568,1.259412500075996,0.0018974061404725456,624110.8483114999,fixation,,,,
,,,624112.5653565,,0.5204968254384982,0.5538279684876968,0.0006239757639695061,0.11444849998224527,0.0005107165687397446,624112.450908,fixation,,,,
,,,624113.5695005,,0.6557975620312124,0.583249995211395,0.16993837225290387,0.6736595000838861,0.009002250769247683,624112.8958409999,fixation,,,,
,,,624114.4730054999,,0.4256015306789942,0.5916160702899063,0.0317762256381762,0.5555079998448491,0.0037382723071175228,624113.9174975001,fixation,,,,
,,,624116.0196905,,0.46137885072041784,0.5855123595392066,0.16729134169824367,1.2011509999865666,0.0059893180069951115,624114.8185395,fixation,,,,
,,,624116.821864,,0.4892771354075817,0.36384629477663,0.007398504394132794,0.19597500003874302,0.010856566701642072,624116.625889,fixation,,,,
,,,624118.46645,,0.44226046629071075,0.4374001127165135,0.11780248196090896,1.3582019999157637,0.008987862053401092,624117.108248,fixation,,,,
,,,624119.3041594999,,0.8106770021352181,0.604148339358391,0.016516024394273306,0.500747999874875,0.001655802830689868,624118.8034115001,fixation,,,,
,,,624120.4211899999,,0.4985382126443438,0.5021053180050046,0.02297567738861075,0.7808324999641627,0.0021533281223267025,624119.6403575,fixation,,,,
,,,624121.6556955,,0.2734186743518623,0.5218455073131492,0.12216194917118002,0.8814075000118464,0.008985974988534482,624120.774288,fixation,,,,
,,,624122.7671940001,,0.551886728244685,0.4871558203396284,0.041466211936609036,0.7768125000875443,0.004059091922950862,624121.9903815,fixation,,,,
,,,624124.277424,,0.5349602455375116,0.5042251704829833,0.035941023483857686,1.1608124999329448,0.0014731284871418815,624123.1166115,fixation,,,,
,,,624126.6738489999,,0.4898619694498253,0.528652704513225,0.06501191525631304,2.0298139998922125,0.004049684435757292,624124.644035,fixation,,,,
,,,624127.405839,,0.031963221409008216,0.45421914121430135,0.022088216511433074,0.3785520000383258,0.021129181836066886,624127.027287,fixation,,,,
,,,624129.4567044999,,0.7133442669363167,0.6117906615838776,0.048709624833237104,1.3584384999703616,0.002863932140628402,624128.0982659999,fixation,,,,
,,,624130.503797,,0.40019308083322647,0.7079666489736621,0.042457375402116575,0.7157800000859424,0.0036919101380443495,624129.788017,fixation,,,,
,,,624130.9234714999,,0.5056638171933509,0.5282929351741856,0.0026470717897039836,0.07456350000575185,0.0007716363118943269,624130.8489079999,fixation,,,,
,,,624132.3695425,,0.5009614358516614,0.624445183113728,0.024905395349856953,1.0982124999864027,0.001019587835779177,624131.27133,fixation,,,,
,,,624133.6920245,,0.5240617290539338,0.6157501434894587,0.05320434551093825,0.9880744999973103,0.0029827816457604723,624132.70395,fixation,,,,
,,,624135.3490615,,0.4320479728255178,0.5470296377090647,0.09937169911999301,1.3186640001367778,0.007200374720545312,624134.0303974999,fixation,,,,
,,,624137.0201735001,,0.4948033989733006,0.6180203235463047,0.0047695216690135985,1.3393290000967681,0.0005827339045042196,624135.6808445,fixation,,,,
,,,624137.8690289999,,0.506688094404408,0.6095756380855867,0.00917918310128527,0.5063954999204725,0.001212917168645916,624137.3626335,fixation,,,,
,,,624138.666084,,0.5156803606860467,0.6203977517449868,0.010459780989590382,0.44904450012836605,0.001094376029758676,624138.2170394999,fixation,,,,
,,,624139.617566,,0.5351620639157725,0.6294021153393375,0.002844388338054419,0.5866779999341816,0.0006336320912169913,624139.030888,fixation,,,,
,,,624140.687471,,0.5434479379903935,0.6347213755949772,0.004843137383588325,0.7372425000648946,0.00042871440943274044,624139.9502285,fixation,,,,
,,,624142.3430649999,,0.5463892001961593,0.6284122609420396,0.028675896171039873,1.3254064999055117,0.002453905215646437,624141.0176585,fixation,,,,
,,,624142.821085,,0.5747721864254416,0.645710110912077,0.001396281509181992,0.1357990000396967,0.000476239677325535,624142.6852859999,fixation,,,,
,,,624144.4042839999,,0.6336143987585079,0.642828168714803,0.03148420621259497,0.8893274998990819,0.0027203820260119985,624143.5149565,fixation,,,,
,,,624145.1095779999,,0.5052768617384017,0.6349631026439807,0.0008146395380566851,0.05478649993892759,0.0004520472023463051,624145.0547915,fixation,,,,
,,,624147.342153,,0.5174185715633268,0.6623438497238272,0.12875115500579729,1.5432899999432266,0.005304527266747135,624145.798863,fixation,,,,
,,,624148.17086,,0.7990607247320894,0.3674362850092738,0.029128496645718135,0.49934799992479384,0.0022129726803840227,624147.671512,fixation,,,,
,,,624149.3350985,,0.3848657115805318,0.676012088989839,0.007322696552603457,0.19784850010182709,0.0009135609582289154,624149.1372499999,fixation,,,,
,,,624150.8872809999,,0.7061966936116563,0.6324951805374797,0.04160303460033758,1.2576194999273866,0.0031230793522516,624149.6296615,fixation,,,,
,,,624152.2348559999,,0.5251020039075153,0.6341029236507373,0.1047579496245693,1.0297809999901801,0.004079235973456907,624151.205075,fixation,,,,
,,,624153.5078304999,,0.4972701911733239,0.5627101575042497,0.05604434034643173,0.8923644998576492,0.003273792238527942,624152.615466,fixation,,,,
,,,624154.824548,,0.4160251773794282,0.5304169824476883,0.04021574663384404,0.7228970000287518,0.003585070681362618,624154.101651,fixation,,,,
,,,624155.7068765,,0.5393945776839284,0.5151088152268569,0.03132557629040964,0.5221555000171065,0.003719612594683638,624155.184721,fixation,,,,
,,,624156.767963,,0.5109574893027119,0.5165203171569338,0.05097239217934111,0.6973315000068396,0.003955499903392492,624156.0706315,fixation,,,,
,,,624157.9572865,,0.49296179657439343,0.5016934829027176,0.04917241361072793,0.8325399999739602,0.004074682900690031,624157.1247465,fixation,,,,
,,,624159.1792525,,0.5177632445250675,0.497079915571184,0.043011491250526286,0.8613374999258667,0.004244025067325597,624158.317915,fixation,,,,
,,,624160.158619,,0.12191228913298781,0.5246037515549555,0.020099276806341434,0.6260149999288842,0.0027985299295613646,624159.5326040001,fixation,,,,
,,,624161.167024,,0.5181627193325367,0.6591366423752735,0.08476852786095819,0.6320624999934807,0.006607976337005236,624160.5349615,fixation,,,,
,,,624162.6394094999,,0.38455876297219815,0.6303125815008299,0.02680229050734399,1.1380164999281988,0.001017000235507725,624161.501393,fixation,,,,
,,,624164.666003,,0.44698600079757994,0.5346172756622177,0.14471142105839874,1.2755370000377297,0.006360899328288795,624163.390466,fixation,,,,
,,,624165.87105,,0.42968075162600855,0.49286810495252315,0.03742041974232058,0.852877999888733,0.0036401080634950174,624165.0181720001,fixation,,,,
,,,624166.946745,,0.41586244746261297,0.5114382559320415,0.05039249684681058,0.7106205000309274,0.0037846584466015892,624166.2361244999,fixation,,,,
,,,624168.513236,,0.4320018949285704,0.5054481729840479,0.04194469034548364,1.2090740000130609,0.00323600619029238,624167.304162,fixation,,,,
,,,624169.2306525,,0.5056025580510387,0.6004493415982002,0.051264804658740226,0.36037050001323223,0.004832158631260958,624168.8702819999,fixation,,,,
,,,624170.1149115,,0.39946307177757234,0.6596334378109453,0.03574692877245899,0.5310405000345781,0.0030806561318345083,624169.583871,fixation,,,,
,,,624171.2281545,,0.38209861003010476,0.6747692750659186,0.04215114880122439,0.7579825001303107,0.004025584572627168,624170.4701719999,fixation,,,,
,,,624172.303332,,0.5213965995188687,0.5584803196643123,0.04923499332275598,0.7241094999480993,0.0037504671537826237,624171.5792225001,fixation,,,,
,,,624174.595828,,0.4595163508636871,0.5020311034103716,0.005391684003341578,1.935308999964036,0.0006034355747087006,624172.660519,fixation,,,,
,,,624175.1328855,,0.46717655160434984,0.47456219439078295,0.003906722814400121,0.20000999991316348,0.0006793917687457002,624174.9328755001,fixation,,,,
,,,624176.325773,,0.44924002520873924,0.5726113892890806,0.058077858344153355,0.8517305001150817,0.004187236798873225,624175.4740424999,fixation,,,,
,,,624177.498939,,0.77502433822374,0.4806199624394782,0.0943015162857409,0.8272159999469295,0.004346623700427304,624176.671723,fixation,,,,
,,,624178.1775905001,,0.40049527181827005,0.4936123264212092,0.02456033621653819,0.3213250001426786,0.003634996564223537,624177.8562655,fixation,,,,
,,,624179.2758165,,0.2674973635507609,0.5394283425731133,0.0432266953500459,0.7479619999649003,0.0033127504811711244,624178.5278545,fixation,,,,
,,,624180.2057355,,0.3146982271644742,0.5197147989075972,0.027032463253470956,0.5680529999081045,0.004225118098017337,624179.6376825001,fixation,,,,
,,,624182.6008875,,0.5765365636908625,0.5399887902181323,0.032960479322536415,1.9229830000549555,0.0021891817360422546,624180.6779044999,fixation,,,,
,,,624184.3828465,,0.5372351959743162,0.5790009270454138,0.06917357276309942,1.4350150000536814,0.004028292823112637,624182.9478315,fixation,,,,
,,,624184.929303,,0.5045587615747438,0.5848729223130221,0.0019414244501467916,0.19275799999013543,0.0005930157784770785,624184.736545,fixation,,,,
,,,624187.5098834999,,0.5807441260904782,0.5972103108111518,0.13054070595319198,2.235001999884844,0.005657003294402094,624185.2748815,fixation,,,,
,,,624189.272367,,0.45267898597140194,0.6284457194560578,0.06845637714938198,1.0026500000385568,0.004912765219204277,624188.269717,fixation,,,,
,,,624190.3152005,,0.27970701996415853,0.594496269861463,0.12962662981396647,0.6987240000162274,0.008001657808570824,624189.6164764999,fixation,,,,
,,,624190.969223,,0.5870355918212963,0.474579244834014,0.04790455960414902,0.3068244999740273,0.00863784941571043,624190.6623985,fixation,,,,
,,,624192.2410655001,,0.6655418678067587,0.556023585003316,0.1604425546089405,0.9274420000147074,0.006522880482697652,624191.3136235,fixation,,,,
,,,624194.3569199999,,0.5752286965966313,0.43394985629950805,0.14089916770901556,1.3579154999461025,0.00487007620030261,624192.9990045,fixation,,,,
,,,624194.809123,,0.8239899629597981,0.6238873435419183,0.0013188520934588035,0.13360950001515448,0.0006449891199137369,624194.6755135,fixation,,,,
,,,624195.576448,,0.5047927754521935,0.5211590299915976,0.015412412655228264,0.4131694999523461,0.0018227001642415431,624195.1632785001,fixation,,,,
,,,624196.669126,,0.8075793042519501,0.4312557399639767,0.03206467793911416,0.7411164999939501,0.0015534975096140255,624195.9280095,fixation,,,,
,,,624198.313309,,0.46434239610450184,0.5652992474353628,0.009837939476169295,0.33478050003759563,0.003090378097503822,624197.9785285,fixation,,,,
,,,624199.898712,,0.16687733519835635,0.5507017949396943,0.014427203452596826,1.2401190000819042,0.0015023736095416975,624198.6585929999,fixation,,,,
