,block,condition,exp_event,msg_time,element,grid_size,posx,posy,angle,trial,vel,pic_id,lum,shake_x,shake_y
340,,GRID,buttonpress,2728.9063613464077,,,,,,,,,,,
341,,GRID,buttonpress,2728.9066771446314,,,,,,,,,,,
342,1.0,GRID,stop,2728.9151930776684,,,,,,,,,,,
343,,GRID,buttonpress,2731.946549422482,,,,,,,,,,,
344,2.0,startingET,,2731.977066299114,,,,,,,,,,,
345,2.0,Instruction,LARGEGRID_start,2844.7600166956768,,,,,,,,,,,
346,2.0,Instruction,LARGEGRID_stop,2852.5837960206577,,,,,,,,,,,
347,2.0,GRID,start,2852.584284569004,,,,,,,,,,,
348,2.0,GRID,element,2852.592283748674,1.0,49.0,0.0,0.0,,,,,,,
349,,GRID,buttonpress,2853.4947387833904,,,,,,,,,,,
350,,GRID,buttonpress,2853.495080014632,,,,,,,,,,,
351,2.0,GRID,element,2853.508940951458,2.0,49.0,12.37571727424697,7.727833286277566,,,,,,,
352,,GRID,buttonpress,2854.9351473834417,,,,,,,,,,,
353,,GRID,buttonpress,2854.935614987773,,,,,,,,,,,
354,2.0,GRID,element,2854.9422542034795,3.0,49.0,-12.37571727424697,5.17800055892667,,,,,,,
355,,GRID,buttonpress,2855.814055370466,,,,,,,,,,,
356,,GRID,buttonpress,2855.814422475726,,,,,,,,,,,
357,2.0,GRID,element,2855.825616071661,4.0,49.0,0.0,5.17800055892667,,,,,,,
358,,GRID,buttonpress,2856.6060280278657,,,,,,,,,,,
359,,GRID,buttonpress,2856.6063438700894,,,,,,,,,,,
360,2.0,GRID,element,2856.617123127731,5.0,49.0,18.20603542423191,-5.17800055892667,,,,,,,
361,,GRID,buttonpress,2857.638146508495,,,,,,,,,,,
362,,GRID,buttonpress,2857.638494808742,,,,,,,,,,,
363,2.0,GRID,element,2857.6505761003064,6.0,49.0,6.247859218131054,-7.727833286277566,,,,,,,
364,,GRID,buttonpress,2858.438131489574,,,,,,,,,,,
365,,GRID,buttonpress,2858.4384888088275,,,,,,,,,,,
366,2.0,GRID,element,2858.4519436363653,7.0,49.0,-12.37571727424697,-2.5811462130272744,,,,,,,
367,,GRID,buttonpress,2859.343086908063,,,,,,,,,,,
368,,GRID,buttonpress,2859.343469740334,,,,,,,,,,,
369,2.0,GRID,element,2859.3506842174484,8.0,49.0,6.247859218131054,2.5811462130272744,,,,,,,
370,,GRID,buttonpress,2859.994471299805,,,,,,,,,,,
371,,GRID,buttonpress,2859.994850809074,,,,,,,,,,,
372,2.0,GRID,element,2860.0006607771925,9.0,49.0,12.37571727424697,-2.5811462130272744,,,,,,,
373,,GRID,buttonpress,2860.9422126306226,,,,,,,,,,,
374,,GRID,buttonpress,2860.942576996881,,,,,,,,,,,
375,2.0,GRID,element,2860.951246215026,10.0,49.0,18.20603542423191,7.727833286277566,,,,,,,
376,,GRID,buttonpress,2862.2142003082868,,,,,,,,,,,
377,,GRID,buttonpress,2862.214545377531,,,,,,,,,,,
378,2.0,GRID,element,2862.2261356557474,11.0,49.0,18.20603542423191,-2.5811462130272744,,,,,,,
379,,GRID,buttonpress,2863.2702233868613,,,,,,,,,,,
380,,GRID,buttonpress,2863.2705172600695,,,,,,,,,,,
381,2.0,GRID,element,2863.278835040966,12.0,49.0,12.37571727424697,5.17800055892667,,,,,,,
382,,GRID,buttonpress,2864.374376082553,,,,,,,,,,,
383,,GRID,buttonpress,2864.3746979917814,,,,,,,,,,,
384,2.0,GRID,element,2864.3841820125044,13.0,49.0,-18.20603542423191,2.5811462130272744,,,,,,,
385,,GRID,buttonpress,2865.9107259806137,,,,,,,,,,,
386,,GRID,buttonpress,2865.911062523852,,,,,,,,,,,
387,2.0,GRID,element,2865.9177009305577,14.0,49.0,12.37571727424697,0.0,,,,,,,
388,,GRID,buttonpress,2867.158371812023,,,,,,,,,,,
389,,GRID,buttonpress,2867.158690113248,,,,,,,,,,,
390,2.0,GRID,element,2867.167739835663,15.0,49.0,-18.20603542423191,7.727833286277566,,,,,,,
391,,GRID,buttonpress,2868.246474582337,,,,,,,,,,,
392,,GRID,buttonpress,2868.2468511946045,,,,,,,,,,,
393,2.0,GRID,element,2868.2594871055617,16.0,49.0,12.37571727424697,-7.727833286277566,,,,,,,
394,,GRID,buttonpress,2869.4224819999645,,,,,,,,,,,
395,,GRID,buttonpress,2869.42280044919,,,,,,,,,,,
396,2.0,GRID,element,2869.4343942434084,17.0,49.0,6.247859218131054,5.17800055892667,,,,,,,
397,,GRID,buttonpress,2870.470443918825,,,,,,,,,,,
398,,GRID,buttonpress,2870.470700391007,,,,,,,,,,,
399,2.0,GRID,element,2870.4762037529076,18.0,49.0,6.247859218131054,7.727833286277566,,,,,,,
400,,GRID,buttonpress,2871.3745204086904,,,,,,,,,,,
401,,GRID,buttonpress,2871.374906010964,,,,,,,,,,,
402,2.0,GRID,element,2871.3868489254296,19.0,49.0,18.20603542423191,-7.727833286277566,,,,,,,
403,,GRID,buttonpress,2872.614587697727,,,,,,,,,,,
404,,GRID,buttonpress,2872.6149586119905,,,,,,,,,,,
405,2.0,GRID,element,2872.626733943337,20.0,49.0,18.20603542423191,2.5811462130272744,,,,,,,
406,,GRID,buttonpress,2873.5509496964787,,,,,,,,,,,
407,,GRID,buttonpress,2873.5513938607937,,,,,,,,,,,
408,2.0,GRID,element,2873.5597514727183,21.0,49.0,-6.247859218131054,-7.727833286277566,,,,,,,
409,,GRID,buttonpress,2874.590768509567,,,,,,,,,,,
410,,GRID,buttonpress,2874.591092725797,,,,,,,,,,,
411,2.0,GRID,element,2874.6037975358026,22.0,49.0,6.247859218131054,-5.17800055892667,,,,,,,
412,,GRID,buttonpress,2875.5506228059717,,,,,,,,,,,
413,,GRID,buttonpress,2875.5508995301675,,,,,,,,,,,
414,2.0,GRID,element,2875.559712478415,23.0,49.0,0.0,-2.5811462130272744,,,,,,,
415,,GRID,buttonpress,2876.406637458768,,,,,,,,,,,
416,,GRID,buttonpress,2876.407059413067,,,,,,,,,,,
417,2.0,GRID,element,2876.4179993718217,24.0,49.0,6.247859218131054,0.0,,,,,,,
418,,GRID,buttonpress,2879.2227810330255,,,,,,,,,,,
419,,GRID,buttonpress,2879.223119174265,,,,,,,,,,,
420,2.0,GRID,element,2879.234993030682,25.0,49.0,-18.20603542423191,-7.727833286277566,,,,,,,
421,,GRID,buttonpress,2880.5907211227063,,,,,,,,,,,
422,,GRID,buttonpress,2880.5910263019223,,,,,,,,,,,
423,2.0,GRID,element,2880.601774330541,26.0,49.0,18.20603542423191,5.17800055892667,,,,,,,
424,,GRID,buttonpress,2881.798731001019,,,,,,,,,,,
425,,GRID,buttonpress,2881.7990089832156,,,,,,,,,,,
426,2.0,GRID,element,2881.809956796976,27.0,49.0,0.0,-7.727833286277566,,,,,,,
427,,GRID,buttonpress,2883.022800118715,,,,,,,,,,,
428,,GRID,buttonpress,2883.0230912909215,,,,,,,,,,,
429,2.0,GRID,element,2883.03527854756,28.0,49.0,-6.247859218131054,5.17800055892667,,,,,,,
430,,GRID,buttonpress,2883.9428102858756,,,,,,,,,,,
431,,GRID,buttonpress,2883.943083535069,,,,,,,,,,,
432,2.0,GRID,element,2883.9548948764414,29.0,49.0,-6.247859218131054,0.0,,,,,,,
433,,GRID,buttonpress,2885.0069605442113,,,,,,,,,,,
434,,GRID,buttonpress,2885.007249180416,,,,,,,,,,,
435,2.0,GRID,element,2885.018584472451,30.0,49.0,-12.37571727424697,-7.727833286277566,,,,,,,
436,,GRID,buttonpress,2886.1277982997303,,,,,,,,,,,
437,,GRID,buttonpress,2886.131325645231,,,,,,,,,,,
438,2.0,GRID,element,2886.143743115033,31.0,49.0,-12.37571727424697,-5.17800055892667,,,,,,,
439,,GRID,buttonpress,2887.078939971959,,,,,,,,,,,
440,,GRID,buttonpress,2887.07960461143,,,,,,,,,,,
441,2.0,GRID,element,2887.0854343855626,32.0,49.0,-6.247859218131054,-5.17800055892667,,,,,,,
442,,GRID,buttonpress,2888.0629801495074,,,,,,,,,,,
443,,GRID,buttonpress,2888.063259663706,,,,,,,,,,,
444,2.0,GRID,element,2888.07473444084,33.0,49.0,0.0,-5.17800055892667,,,,,,,
445,,GRID,buttonpress,2889.375011057557,,,,,,,,,,,
446,,GRID,buttonpress,2889.3753494707967,,,,,,,,,,,
447,2.0,GRID,element,2889.3854046649244,34.0,49.0,-6.247859218131054,7.727833286277566,,,,,,,
448,,GRID,buttonpress,2890.607043524898,,,,,,,,,,,
449,,GRID,buttonpress,2890.6073320201026,,,,,,,,,,,
450,2.0,GRID,element,2890.6228584821083,35.0,49.0,-18.20603542423191,-5.17800055892667,,,,,,,
451,,GRID,buttonpress,2892.1911217267907,,,,,,,,,,,
452,,GRID,buttonpress,2892.1919143123523,,,,,,,,,,,
453,2.0,GRID,element,2892.2021768306276,36.0,49.0,12.37571727424697,2.5811462130272744,,,,,,,
454,,GRID,buttonpress,2893.7352592123716,,,,,,,,,,,
455,,GRID,buttonpress,2893.7356380976403,,,,,,,,,,,
456,2.0,GRID,element,2893.7439631735415,37.0,49.0,-18.20603542423191,0.0,,,,,,,
457,,GRID,buttonpress,2895.2871791744687,,,,,,,,,,,
458,,GRID,buttonpress,2895.2875474317298,,,,,,,,,,,
459,2.0,GRID,element,2895.293986855295,38.0,49.0,-6.247859218131054,-2.5811462130272744,,,,,,,
460,,GRID,buttonpress,2896.6072344972063,,,,,,,,,,,
461,,GRID,buttonpress,2896.607581524452,,,,,,,,,,,
462,2.0,GRID,element,2896.619925241202,39.0,49.0,0.0,2.5811462130272744,,,,,,,
463,,GRID,buttonpress,2898.071429073118,,,,,,,,,,,
464,,GRID,buttonpress,2898.0757520981824,,,,,,,,,,,
465,2.0,GRID,element,2898.0856290701836,40.0,49.0,-12.37571727424697,0.0,,,,,,,
466,,GRID,buttonpress,2899.619135089228,,,,,,,,,,,
467,,GRID,buttonpress,2899.61949052548,,,,,,,,,,,
468,2.0,GRID,element,2899.627402625089,41.0,49.0,-18.20603542423191,5.17800055892667,,,,,,,
469,,GRID,buttonpress,2901.0953525756627,,,,,,,,,,,
470,,GRID,buttonpress,2901.0956698458876,,,,,,,,,,,
471,2.0,GRID,element,2901.102424512676,42.0,49.0,18.20603542423191,0.0,,,,,,,
472,,GRID,buttonpress,2902.615363360141,,,,,,,,,,,
473,,GRID,buttonpress,2902.6156608003516,,,,,,,,,,,
474,2.0,GRID,element,2902.6277334699093,43.0,49.0,-6.247859218131054,2.5811462130272744,,,,,,,
475,,GRID,buttonpress,2904.2474305340515,,,,,,,,,,,
476,,GRID,buttonpress,2904.247706627247,,,,,,,,,,,
477,2.0,GRID,element,2904.2608702535786,44.0,49.0,12.37571727424697,-5.17800055892667,,,,,,,
478,,GRID,buttonpress,2905.607425899101,,,,,,,,,,,
479,,GRID,buttonpress,2905.607750820331,,,,,,,,,,,
480,2.0,GRID,element,2905.6193740735707,45.0,49.0,-12.37571727424697,7.727833286277566,,,,,,,
481,,GRID,buttonpress,2907.0716589840404,,,,,,,,,,,
482,,GRID,buttonpress,2907.0751546445185,,,,,,,,,,,
483,2.0,GRID,element,2907.08610424528,46.0,49.0,-18.20603542423191,-2.5811462130272744,,,,,,,
484,,GRID,buttonpress,2907.9917977212917,,,,,,,,,,,
485,,GRID,buttonpress,2907.9921157035174,,,,,,,,,,,
486,2.0,GRID,element,2908.0027855250805,47.0,49.0,6.247859218131054,-2.5811462130272744,,,,,,,
487,,GRID,buttonpress,2909.5677355954144,,,,,,,,,,,
488,,GRID,buttonpress,2909.572250557615,,,,,,,,,,,
489,2.0,GRID,element,2909.577913381629,48.0,49.0,-12.37571727424697,2.5811462130272744,,,,,,,
490,,GRID,buttonpress,2911.087641045818,,,,,,,,,,,
491,,GRID,buttonpress,2911.0880140790823,,,,,,,,,,,
492,2.0,GRID,element,2911.09448623767,49.0,49.0,0.0,7.727833286277566,,,,,,,
493,,GRID,buttonpress,2912.330372385743,,,,,,,,,,,
494,,GRID,buttonpress,2912.334750977847,,,,,,,,,,,
495,2.0,GRID,stop,2912.3559945889056,,,,,,,,,,,
496,,GRID,buttonpress,2913.7197153715956,,,,,,,,,,,
497,2.0,Instruction,SMOOTHPURSUIT_start,2913.761454423183,,,,,,,,,,,
498,2.0,Instruction,SMOOTHPURSUIT_stop,2934.370571959206,,,,,,,,,,,
499,2.0,SMOOTH,start,2934.377367172023,,,,,,,,,,,
500,2.0,SMOOTH,trialstart,2936.0958192591684,,,,,105.0,1.0,18.0,,,,
501,2.0,SMOOTH,trialend,2936.8481561964713,,,,,,1.0,,,,,
502,2.0,SMOOTH,trialstart,2938.595917130393,,,,,240.0,2.0,20.0,,,,
503,2.0,SMOOTH,trialend,2939.295889798577,,,,,,2.0,,,,,
504,2.0,SMOOTH,trialstart,2940.329436040219,,,,,330.0,3.0,18.0,,,,
505,2.0,SMOOTH,trialend,2941.0792809407553,,,,,,3.0,,,,,
506,2.0,SMOOTH,trialstart,2943.937793522047,,,,,120.0,4.0,18.0,,,,
507,2.0,SMOOTH,trialend,2944.6908237488415,,,,,,4.0,,,,,
508,2.0,SMOOTH,trialstart,2948.046188950333,,,,,300.0,5.0,22.0,,,,
509,2.0,SMOOTH,trialend,2948.6957847068065,,,,,,5.0,,,,,
510,2.0,SMOOTH,trialstart,2951.5048603480536,,,,,180.0,6.0,22.0,,,,
511,2.0,SMOOTH,trialend,2952.1547193187143,,,,,,6.0,,,,,
512,2.0,SMOOTH,trialstart,2955.996513911017,,,,,180.0,7.0,24.0,,,,
513,2.0,SMOOTH,trialend,2956.6131984461613,,,,,,7.0,,,,,
514,2.0,SMOOTH,trialstart,2958.8548953692157,,,,,30.0,8.0,16.0,,,,
515,2.0,SMOOTH,trialend,2959.6882112119215,,,,,,8.0,,,,,
516,2.0,SMOOTH,trialstart,2962.5322673149653,,,,,135.0,9.0,24.0,,,,
517,2.0,SMOOTH,trialend,2963.1467381055404,,,,,,9.0,,,,,
518,2.0,SMOOTH,trialstart,2966.3553186709814,,,,,195.0,10.0,20.0,,,,
519,2.0,SMOOTH,trialend,2967.0556996764553,,,,,,10.0,,,,,
520,2.0,SMOOTH,trialstart,2970.4138679879334,,,,,60.0,11.0,16.0,,,,
521,2.0,SMOOTH,trialend,2971.2506941391275,,,,,,11.0,,,,,
522,2.0,SMOOTH,trialstart,2974.305709404712,,,,,300.0,12.0,20.0,,,,
523,2.0,SMOOTH,trialend,2975.0055364497935,,,,,,12.0,,,,,
524,2.0,SMOOTH,trialstart,2978.2320093589174,,,,,30.0,13.0,18.0,,,,
525,2.0,SMOOTH,trialend,2978.997505233549,,,,,,13.0,,,,,
526,2.0,SMOOTH,trialstart,2981.20583464795,,,,,0.0,14.0,24.0,,,,
527,2.0,SMOOTH,trialend,2981.8232378206035,,,,,,14.0,,,,,
528,2.0,SMOOTH,trialstart,2985.3810072055717,,,,,120.0,15.0,24.0,,,,
529,2.0,SMOOTH,trialend,2985.9976322946736,,,,,,15.0,,,,,
530,2.0,SMOOTH,stop,2986.4981905355003,,,,,,,,,,,
531,2.0,Instruction,FREEVIEW_start,2986.52286339199,,,,,,,,,,,
532,2.0,Instruction,FREEVIEW_stop,3008.3954326186263,,,,,,,,,,,
533,2.0,FREEVIEW,start,3008.3995861425706,,,,,,,,,,,
534,,FREEVIEW,fixcross,3014.816170247044,,,,,,,,,,,
535,2.0,FREEVIEW,trial,3020.8243533030177,,,,,,1.0,,15.0,,,
536,,FREEVIEW,fixcross,3027.95862109223,,,,,,,,,,,
537,2.0,FREEVIEW,trial,3033.9665224980035,,,,,,2.0,,23.0,,,
538,,FREEVIEW,fixcross,3036.6999289016117,,,,,,,,,,,
539,2.0,FREEVIEW,trial,3042.708220418662,,,,,,3.0,,18.0,,,
540,2.0,FREEVIEW,stop,3042.70890854615,,,,,,,,,,,
541,2.0,Instruction,MICROSACC_start,3042.7418208744803,,,,,,,,,,,
542,2.0,Instruction,MICROSACC_stop,3055.9841436624615,,,,,,,,,,,
543,2.0,MICROSACC,start,3056.000808107274,,,,,,,,,,,
544,2.0,MICROSACC,stop,3076.0100407030613,,,,,,,,,,,
545,2.0,Instruction,BLINK_start,3076.04319005356,,,,,,,,,,,
546,2.0,Instruction,BLINK_stop,3112.9115120151173,,,,,,,,,,,
547,2.0,BLINK,start,3112.9121615935774,,,,,,,,,,,
548,2.0,BLINK,stop,3123.8885736673406,,,,,,,,,,,
549,2.0,Instruction,DILATION_start,3123.928569723692,,,,,,,,,,,
550,2.0,Instruction,DILATION_stop,3132.148206283281,,,,,,,,,,,
551,2.0,DILATION,start,3132.1513628325188,,,,,,,,,,,
552,2.0,DILATION,lum,3132.171232179603,,,,,,,,,0.0,,
553,2.0,DILATION,lum,3139.099995842141,,,,,,,,,192.0,,
554,2.0,DILATION,lum,3142.1478715316653,,,,,,,,,0.0,,
555,2.0,DILATION,lum,3149.0129715060743,,,,,,,,,128.0,,
556,2.0,DILATION,lum,3152.147065587715,,,,,,,,,0.0,,
557,2.0,DILATION,lum,3159.0306547942305,,,,,,,,,64.0,,
558,2.0,DILATION,lum,3162.0398208013144,,,,,,,,,0.0,,
559,2.0,DILATION,lum,3169.140062294407,,,,,,,,,255.0,,
560,2.0,DILATION,stop,3172.1410737697106,,,,,,,,,,,
561,2.0,Instruction,SMALLGG_before_start,3172.1721154807146,,,,,,,,,,,
562,2.0,Instruction,SMALLGG_before_stop,3203.290136372101,,,,,,,,,,,
563,2.0,GRID,start,3203.290626605449,,,,,,,,,,,
564,2.0,SMALLGRID_BEFORE,element,3203.2985142930397,1.0,13.0,-18.20603542423191,-7.727833286277566,,,,,,,
565,,GRID,buttonpress,3204.288136681546,,,,,,,,,,,
566,,GRID,buttonpress,3204.2884820177906,,,,,,,,,,,
567,2.0,SMALLGRID_BEFORE,element,3204.298353076788,2.0,13.0,6.247859218131054,-2.5811462130272744,,,,,,,
568,,GRID,buttonpress,3205.2240897190077,,,,,,,,,,,
569,,GRID,buttonpress,3205.224372988208,,,,,,,,,,,
570,2.0,SMALLGRID_BEFORE,element,3205.232062891659,3.0,13.0,18.20603542423191,-7.727833286277566,,,,,,,
571,,GRID,buttonpress,3206.0481853651777,,,,,,,,,,,
572,,GRID,buttonpress,3206.0520463099147,,,,,,,,,,,
573,2.0,SMALLGRID_BEFORE,element,3206.0650852401573,4.0,13.0,18.20603542423191,0.0,,,,,,,
574,,GRID,buttonpress,3206.792608307871,,,,,,,,,,,
575,,GRID,buttonpress,3206.7960778763304,,,,,,,,,,,
576,2.0,SMALLGRID_BEFORE,element,3206.8068685619796,5.0,13.0,-18.20603542423191,7.727833286277566,,,,,,,
577,,GRID,buttonpress,3207.983040965724,,,,,,,,,,,
578,,GRID,buttonpress,3207.983511110057,,,,,,,,,,,
579,2.0,SMALLGRID_BEFORE,element,3207.990203374801,6.0,13.0,-6.247859218131054,2.5811462130272744,,,,,,,
580,,GRID,buttonpress,3208.848139226959,,,,,,,,,,,
581,,GRID,buttonpress,3208.848492096209,,,,,,,,,,,
582,2.0,SMALLGRID_BEFORE,element,3208.8569185561823,7.0,13.0,-18.20603542423191,0.0,,,,,,,
583,,GRID,buttonpress,3209.8083171615926,,,,,,,,,,,
584,,GRID,buttonpress,3209.811905141136,,,,,,,,,,,
585,2.0,SMALLGRID_BEFORE,element,3209.8236374484527,8.0,13.0,18.20603542423191,7.727833286277566,,,,,,,
586,,GRID,buttonpress,3211.176212118242,,,,,,,,,,,
587,,GRID,buttonpress,3211.176523430462,,,,,,,,,,,
588,2.0,SMALLGRID_BEFORE,element,3211.1819378233004,9.0,13.0,0.0,-7.727833286277566,,,,,,,
589,,GRID,buttonpress,3212.3603211316117,,,,,,,,,,,
590,,GRID,buttonpress,3212.36068540587,,,,,,,,,,,
591,2.0,SMALLGRID_BEFORE,element,3212.37366398407,10.0,13.0,-6.247859218131054,-2.5811462130272744,,,,,,,
592,,GRID,buttonpress,3213.3763171518126,,,,,,,,,,,
593,,GRID,buttonpress,3213.3766330230364,,,,,,,,,,,
594,2.0,SMALLGRID_BEFORE,element,3213.3821733689642,11.0,13.0,0.0,0.0,,,,,,,
595,,GRID,buttonpress,3214.4324598584726,,,,,,,,,,,
596,,GRID,buttonpress,3214.432767664691,,,,,,,,,,,
597,2.0,SMALLGRID_BEFORE,element,3214.440474023153,12.0,13.0,0.0,7.727833286277566,,,,,,,
598,,GRID,buttonpress,3215.5044185813435,,,,,,,,,,,
599,,GRID,buttonpress,3215.5047198225566,,,,,,,,,,,
600,2.0,SMALLGRID_BEFORE,element,3215.515664394315,13.0,13.0,6.247859218131054,2.5811462130272744,,,,,,,
601,,GRID,buttonpress,3216.60832410486,,,,,,,,,,,
602,,GRID,buttonpress,3216.6086480440895,,,,,,,,,,,
603,2.0,GRID,stop,3216.6158336571834,,,,,,,,,,,
604,,GRID,buttonpress,3217.704387853818,,,,,,,,,,,
605,2.0,Instruction,TILT_start,3217.749602330869,,,,,,,,,,,
606,2.0,Instruction,TILT_stop,3229.8912765736422,,,,,,,,,,,
607,2.0,TILT,start,3229.8991066641925,,,,,,,,,,,
608,2.0,TILT,angle,3229.908248911673,,,,,10.0,,,,,,
609,2.0,TILT,angle,3232.699684035416,,,,,15.0,,,,,,
610,2.0,TILT,angle,3234.5752921419635,,,,,-5.0,,,,,,
611,2.0,TILT,angle,3237.4415039087125,,,,,0.0,,,,,,
612,2.0,TILT,angle,3240.075004365501,,,,,5.0,,,,,,
613,2.0,TILT,angle,3242.166823071312,,,,,-15.0,,,,,,
614,2.0,TILT,angle,3245.0335090753974,,,,,0.0,,,,,,
615,2.0,TILT,angle,3247.5169760668327,,,,,5.0,,,,,,
616,2.0,TILT,angle,3249.0672115977363,,,,,-10.0,,,,,,
617,2.0,TILT,angle,3251.775487991531,,,,,15.0,,,,,,
618,2.0,TILT,angle,3254.6756311073327,,,,,-10.0,,,,,,
619,2.0,TILT,angle,3257.84237829912,,,,,-5.0,,,,,,
620,2.0,TILT,angle,3260.1091532959504,,,,,-15.0,,,,,,
621,2.0,TILT,angle,3262.192574007809,,,,,10.0,,,,,,
622,2.0,TILT,stop,3264.6311643044332,,,,,,,,,,,
623,2.0,Instruction,SHAKE_start,3264.6593048383806,,,,,,,,,,,
624,2.0,Instruction,SHAKE_stop,3280.843441603702,,,,,,,,,,,
625,2.0,SHAKE,start,3280.844554591491,,,,,,,,,,,
626,2.0,SHAKE,SHAKE_point,3280.8603179826655,,,,,,,,,,8.373803550907079,0.0
627,2.0,SHAKE,SHAKE_point,3283.1963054095586,,,,,,,,,,16.40442879957575,0.0
628,2.0,SHAKE,SHAKE_point,3285.1768197454703,,,,,,,,,,0.0,0.0
629,2.0,SHAKE,SHAKE_point,3286.8020273365178,,,,,,,,,,16.40442879957575,0.0
630,2.0,SHAKE,SHAKE_point,3288.6277975047374,,,,,,,,,,-16.40442879957575,0.0
631,2.0,SHAKE,SHAKE_point,3290.8937867480117,,,,,,,,,,0.0,0.0
632,2.0,SHAKE,SHAKE_point,3292.3104657652416,,,,,,,,,,-16.40442879957575,0.0
633,2.0,SHAKE,SHAKE_point,3293.919967438156,,,,,,,,,,16.40442879957575,0.0
634,2.0,SHAKE,SHAKE_point,3295.944025352934,,,,,,,,,,-16.40442879957575,0.0
635,2.0,SHAKE,SHAKE_point,3298.035747450677,,,,,,,,,,-8.373803550907079,0.0
636,2.0,SHAKE,SHAKE_point,3299.3960584479496,,,,,,,,,,0.0,0.0
637,2.0,SHAKE,SHAKE_point,3300.9775590320155,,,,,,,,,,8.373803550907079,0.0
638,2.0,SHAKE,SHAKE_point,3302.1858470355255,,,,,,,,,,-8.373803550907079,0.0
639,2.0,SHAKE,SHAKE_point,3303.477715311282,,,,,,,,,,8.373803550907079,0.0
640,2.0,SHAKE,SHAKE_point,3304.8634425595715,,,,,,,,,,-8.373803550907079,0.0
641,2.0,SHAKE,stop,3306.205405283838,,,,,,,,,,,
642,2.0,Instruction,SMALLGG_after_start,3306.2360567145656,,,,,,,,,,,
643,2.0,Instruction,SMALLGG_after_stop,3313.328125940865,,,,,,,,,,,
644,2.0,GRID,start,3313.3285880121925,,,,,,,,,,,
645,2.0,SMALLGRID_AFTER,element,3313.3363961707273,1.0,13.0,0.0,-7.727833286277566,,,,,,,
646,,GRID,buttonpress,3314.01174947046,,,,,,,,,,,
647,,GRID,buttonpress,3314.012172000759,,,,,,,,,,,
648,2.0,SMALLGRID_AFTER,element,3314.0196672170723,2.0,13.0,-18.20603542423191,-7.727833286277566,,,,,,,
649,,GRID,buttonpress,3315.6912773160134,,,,,,,,,,,
650,,GRID,buttonpress,3315.6916456232743,,,,,,,,,,,
651,2.0,SMALLGRID_AFTER,element,3315.7030613563666,3.0,13.0,6.247859218131054,-2.5811462130272744,,,,,,,
652,,GRID,buttonpress,3317.0193407224274,,,,,,,,,,,
653,,GRID,buttonpress,3317.0196713996615,,,,,,,,,,,
654,2.0,SMALLGRID_AFTER,element,3317.0275808702686,4.0,13.0,-18.20603542423191,0.0,,,,,,,
655,,GRID,buttonpress,3318.587337449921,,,,,,,,,,,
656,,GRID,buttonpress,3318.587641252136,,,,,,,,,,,
657,2.0,SMALLGRID_AFTER,element,3318.59730985399,5.0,13.0,-18.20603542423191,7.727833286277566,,,,,,,
658,,GRID,buttonpress,3319.6920228979902,,,,,,,,,,,
659,,GRID,buttonpress,3319.6925362643547,,,,,,,,,,,
660,2.0,SMALLGRID_AFTER,element,3319.7030912578366,6.0,13.0,6.247859218131054,2.5811462130272744,,,,,,,
661,,GRID,buttonpress,3321.2913857957183,,,,,,,,,,,
662,,GRID,buttonpress,3321.2916741079225,,,,,,,,,,,
663,2.0,SMALLGRID_AFTER,element,3321.3026855097282,7.0,13.0,-6.247859218131054,-2.5811462130272744,,,,,,,
664,,GRID,buttonpress,3322.571407139077,,,,,,,,,,,
665,,GRID,buttonpress,3322.5717332873082,,,,,,,,,,,
666,2.0,SMALLGRID_AFTER,element,3322.578374772016,8.0,13.0,-6.247859218131054,2.5811462130272744,,,,,,,
667,,GRID,buttonpress,3323.6594224433297,,,,,,,,,,,
668,,GRID,buttonpress,3323.6597785035824,,,,,,,,,,,
669,2.0,SMALLGRID_AFTER,element,3323.6700396608558,9.0,13.0,0.0,0.0,,,,,,,
670,,GRID,buttonpress,3324.6355083562403,,,,,,,,,,,
671,,GRID,buttonpress,3324.635841984477,,,,,,,,,,,
672,2.0,SMALLGRID_AFTER,element,3324.651334855459,10.0,13.0,18.20603542423191,7.727833286277566,,,,,,,
673,,GRID,buttonpress,3325.891593282631,,,,,,,,,,,
674,,GRID,buttonpress,3325.8919700128986,,,,,,,,,,,
675,2.0,SMALLGRID_AFTER,element,3325.9035897851354,11.0,13.0,18.20603542423191,0.0,,,,,,,
676,,GRID,buttonpress,3326.9875502745135,,,,,,,,,,,
677,,GRID,buttonpress,3326.9878355287156,,,,,,,,,,,
678,2.0,SMALLGRID_AFTER,element,3326.9952782539917,12.0,13.0,18.20603542423191,-7.727833286277566,,,,,,,
679,,GRID,buttonpress,3328.043585252097,,,,,,,,,,,
680,,GRID,buttonpress,3328.0440828714495,,,,,,,,,,,
681,2.0,SMALLGRID_AFTER,element,3328.0538136513474,13.0,13.0,0.0,7.727833286277566,,,,,,,
682,,GRID,buttonpress,3329.79566463708,,,,,,,,,,,
683,,GRID,buttonpress,3329.7959620452903,,,,,,,,,,,
684,2.0,GRID,stop,3329.80380490585,,,,,,,,,,,
685,,GRID,buttonpress,3330.971710580734,,,,,,,,,,,
686,3.0,startingET,,3331.000534391166,,,,,,,,,,,
687,3.0,Instruction,LARGEGRID_start,3464.409340678617,,,,,,,,,,,
688,3.0,Instruction,LARGEGRID_stop,3468.8784967736324,,,,,,,,,,,
689,3.0,GRID,start,3468.8791310020815,,,,,,,,,,,
